id gender age edu country_id nationality city_id urban_rural political_stance presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
16150909 1 63 4 15 15 3159605 1 1 5 3 NA 3 6 5 9 1 1 2017 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
16150240 2 28 5 15 15 5204805 1 9 4 2 2 1 5 7 3 5 1 2017 1552 goias "campo alegre de goias" NA NA 0 NA 0 NA
16151034 1 66 6 15 15 3300456 1 2 2 1 1 3 6 5 11 5 4 2017 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
16150126 2 39 17 15 15 4317103 1 10 3 1 3 2 2 5 15 4 1 2017 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
16151137 1 43 11 15 15 2604106 1 5 2 2 NA 3 3 5 1 5 1 2017 1526 pernambuco caruaru NA NA 0 NA 0 NA
16151016 2 40 10 15 15 4106902 1 1 5 1 NA 2 3 2 15 4 1 2017 1541 parana curitiba NA NA 0 NA 0 NA
16151338 1 56 1 15 15 5204805 1 7 5 1 NA 2 1 2 6 1 1 2017 1552 goias "campo alegre de goias" NA NA 0 NA 0 NA
16151418 1 28 11 15 15 3205309 1 NA 1 2 3 2 1 7 13 5 1 2017 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
16151281 2 58 14 15 15 4106902 1 5 3 1 3 3 2 7 3 5 1 2017 1541 parana curitiba NA NA 0 NA 0 NA
16150768 1 54 8 15 15 4209102 1 9 5 4 4 2 1 7 NA 1 1 2017 1542 "santa catarina" joinville NA NA 0 NA 0 NA
16151187 2 57 0 15 15 3550308 1 1 5 2 NA 2 5 1 2 1 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151014 2 38 11 15 15 3104007 1 5 3 2 3 3 1 6 4 1 1 2017 1531 "minas gerais" araxa NA NA 0 NA 0 NA
16150450 2 27 13 15 15 4309308 1 1 5 4 4 2 4 7 16 1 1 2017 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
16150678 2 56 10 15 15 3550308 1 1 5 2 3 3 1 5 10 3 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150140 1 73 17 15 15 4113700 1 1 3 2 3 2 6 7 15 1 1 2017 1541 parana londrina NA NA 0 NA 0 NA
16150649 2 40 5 15 15 1302603 1 6 2 3 NA 3 3 2 3 1 4 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16150583 2 27 4 15 15 3304557 1 5 5 4 4 3 1 5 NA 5 1 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150934 1 31 11 15 15 5103403 1 5 3 3 2 2 6 7 9 5 1 2017 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
16150857 1 62 4 15 15 1504802 1 8 3 2 3 3 6 2 12 5 1 2017 1515 para "monte alegre" NA NA 0 NA 0 NA
16150490 2 39 11 15 15 3550308 1 5 3 3 2 2 3 5 9 1 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151489 1 40 17 15 15 3306305 1 10 1 4 4 1 6 7 12 7 1 2017 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
16150430 1 28 11 15 15 3502101 1 3 3 3 1 2 1 2 10 5 2 2017 1535 "sao paulo" andradina NA NA 0 NA 0 NA
16150318 1 35 11 15 15 3306305 1 5 5 4 3 3 2 7 6 1 1 2017 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
16150123 2 17 10 15 15 2607901 1 7 3 2 3 3 3 6 3 1 1 2017 1526 pernambuco "jaboatao dos guararapes" NA NA 0 NA 0 NA
16151318 1 28 8 15 15 3304557 1 5 3 3 NA 2 1 6 8 1506 1 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16151118 1 23 13 15 15 1100205 1 10 5 4 2 3 4 6 12 1 1 2017 1511 rondonia "porto velho" NA NA 0 NA 0 NA
16150541 1 57 11 15 15 4314902 1 3 3 1 3 3 2 7 10 1 1 2017 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
16150443 1 62 11 15 15 3152501 1 4 3 1 3 1 1 7 12 5 1 2017 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
16150332 1 39 11 15 15 1302603 1 4 4 4 1 3 3 7 1 5 2 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16151500 2 18 11 15 15 3521101 1 5 3 1 1 2 3 2 14 5 1 2017 1535 "sao paulo" ipeuna NA NA 0 NA 0 NA
16151064 1 57 4 15 15 3518800 1 8 5 1 4 3 1 7 12 1 1 2017 1535 "sao paulo" guarulhos NA NA 0 NA 0 NA
16150216 2 20 9 15 15 2307650 1 4 3 1 1 3 3 5 1 5 2 2017 1523 ceara maracanau NA NA 0 NA 0 NA
16150593 2 23 11 15 15 3515004 1 7 5 2 1 3 1 4 5 1 2 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150781 1 25 11 15 15 4314902 1 2 5 3 4 3 3 7 6 4 1 2017 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
16150412 1 17 9 15 15 5002704 1 NA 5 2 4 1 1 NA 14 5 NA 2017 1550 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
16151395 2 16 8 15 15 2611606 1 8 5 3 NA 3 3 4 2 5 1 2017 1526 pernambuco recife 2611606 PE 1 2013 1 4
16151224 1 25 11 15 15 3515004 1 5 5 1 4 1 1 6 12 1 1 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150806 2 17 10 15 15 4106902 1 4 5 2 2 2 4 5 6 1 1 2017 1541 parana curitiba NA NA 0 NA 0 NA
16151409 1 26 11 15 15 3106705 1 4 5 1 2 2 4 7 13 5 1 2017 1531 "minas gerais" betim NA NA 0 NA 0 NA
16150992 2 43 7 15 15 1501402 1 7 5 1 NA 3 3 7 3 5 1 2017 1515 para belem NA NA 0 NA 0 NA
16151458 2 44 15 15 15 4209102 1 8 3 1 3 3 1 4 15 1 2 2017 1542 "santa catarina" joinville NA NA 0 NA 0 NA
16150333 1 30 11 15 15 4208302 1 7 3 3 2 1 1 6 12 1 1 2017 1542 "santa catarina" itapema NA NA 0 NA 0 NA
16151400 1 45 8 15 15 3510609 1 5 5 4 4 2 3 7 4 1506 4 2017 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
16150950 1 39 5 15 15 2507507 1 1 3 1 2 3 3 1 2 1 1 2017 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
16150222 2 29 11 15 15 5106208 1 1 1 3 3 1 5 7 2 5 1 2017 1551 "mato grosso" "nova brasilandia" NA NA 0 NA 0 NA
16150533 1 47 11 15 15 1400100 1 4 3 2 3 3 3 7 3 5 1 2017 1514 roraima "boa vista" NA NA 0 NA 0 NA
16151161 1 19 14 15 15 4309308 1 7 5 4 4 3 4 2 NA 1 1 2017 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
16151380 2 44 4 15 15 3304557 1 9 5 3 4 1 3 1 2 4 4 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150144 1 54 2 15 15 3159605 1 9 5 1 1 1 6 2 5 1 4 2017 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
16151139 2 58 13 15 15 3515004 1 5 3 3 3 3 2 5 12 1506 1 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150376 2 32 8 15 15 4115606 1 1 3 3 3 2 5 5 5 1 1 2017 1541 parana matelandia NA NA 0 NA 0 NA
16150238 1 26 15 15 15 3304557 1 5 3 1 3 3 1 3 9 5 2 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150398 1 16 6 15 15 4314902 1 8 5 2 3 3 4 7 2 5 1 2017 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
16150118 1 72 9 15 15 2515005 1 10 4 1 NA 3 7 7 1 1506 2 2017 1525 paraiba "sao miguel de taipu" NA NA 0 NA 0 NA
16151044 1 30 17 15 15 3548708 1 8 4 3 1 1 2 1 14 5 1 2017 1535 "sao paulo" "sao bernardo do campo" NA NA 0 NA 0 NA
16151180 2 21 11 15 15 1501402 1 3 5 3 2 2 4 7 15 1 1 2017 1515 para belem NA NA 0 NA 0 NA
16150004 1 75 8 15 15 4317103 1 10 2 3 3 2 6 6 15 1 1 2017 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
16150252 2 45 9 15 15 5103403 1 NA 2 1 1 3 2 7 3 4 1 2017 1551 "mato grosso" cuiaba NA NA 0 NA 0 NA
16151314 1 48 11 15 15 3550308 1 4 5 3 4 3 1 5 12 5 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150135 1 27 11 15 15 1302603 1 4 2 1 3 2 3 1 2 1 4 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16150965 1 30 11 15 15 2927408 1 5 4 1 1 2 1 7 4 5 1 2017 1529 bahia salvador NA NA 0 NA 0 NA
16150606 1 63 11 15 15 3515004 1 5 3 2 2 3 6 7 15 5 1 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16151249 2 48 3 15 15 3305208 1 3 3 2 NA 2 2 5 12 5 1 2017 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
16151336 2 45 11 15 15 3510609 1 10 5 3 3 3 3 5 1 1 3 2017 1535 "sao paulo" carapicuiba NA NA 0 NA 0 NA
16150493 1 24 7 15 15 2607901 1 1 3 2 2 3 3 6 2 4 1 2017 1526 pernambuco "jaboatao dos guararapes" NA NA 0 NA 0 NA
16150597 1 22 12 15 15 3550308 1 1 2 3 3 2 3 6 8 3 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151480 2 53 8 15 15 1504802 1 4 3 4 4 3 2 4 3 5 1 2017 1515 para "monte alegre" NA NA 0 NA 0 NA
16150711 2 44 9 15 15 4320008 1 NA 3 3 3 1 2 7 11 1 1 2017 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
16150218 1 41 8 15 15 3152501 1 4 3 3 3 2 1 1 10 1 1 2017 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
16150099 2 21 11 15 15 1301902 1 4 5 3 4 1 3 6 4 5 2 2017 1513 amazonas itacoatiara NA NA 0 NA 0 NA
16150908 1 33 11 15 15 3518800 1 9 2 3 3 2 2 1 11 5 1 2017 1535 "sao paulo" guarulhos NA NA 0 NA 0 NA
16150054 1 18 9 15 15 3550308 1 10 5 4 NA 3 1 5 2 4 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150032 2 45 5 15 15 5003207 1 9 2 3 3 2 1 5 2 7 1 2017 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
16150473 1 53 11 15 15 1302603 1 1 3 1 NA 3 1 5 12 5 1 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16150152 2 16 9 15 15 3518800 1 NA 5 2 NA 2 4 3 1 5 1 2017 1535 "sao paulo" guarulhos NA NA 0 NA 0 NA
16150388 1 17 11 15 15 3548708 1 2 3 3 3 2 4 6 9 1 1 2017 1535 "sao paulo" "sao bernardo do campo" NA NA 0 NA 0 NA
16151326 1 18 11 15 15 2708907 1 6 3 3 2 1 3 7 9 4 3 2017 1527 alagoas satuba NA NA 0 NA 0 NA
16150308 2 50 11 15 15 3106200 1 5 5 3 4 3 5 5 2 4 1 2017 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 4
16150334 1 52 4 15 15 3122306 1 2 5 1 3 3 3 3 9 5 1 2017 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
16150439 2 58 11 15 15 5300108 1 10 5 3 4 2 1 7 15 1 1 2017 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 6
16150791 1 31 11 15 15 3550308 1 10 2 2 3 2 1 1 7 5 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151359 2 25 11 15 15 2403251 1 6 3 1 1 1 1 5 3 5 1 2017 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
16150462 1 29 11 15 15 4318309 1 2 3 2 2 2 1 4 7 1 1 2017 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
16150518 1 40 11 15 15 4113700 1 8 3 3 1 2 1 7 10 1 2 2017 1541 parana londrina NA NA 0 NA 0 NA
16151453 2 62 11 15 15 3515004 1 9 4 4 4 1 6 6 14 1 1 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150436 2 59 4 15 15 1400100 1 1 5 3 4 3 5 2 3 1506 1 2017 1514 roraima "boa vista" NA NA 0 NA 0 NA
16151109 2 24 11 15 15 5215231 1 3 4 1 3 2 5 6 12 1 1 2017 1552 goias "novo gama" NA NA 0 NA 0 NA
16151226 1 20 8 15 15 5215231 1 5 3 1 2 3 3 2 3 5 2 2017 1552 goias "novo gama" NA NA 0 NA 0 NA
16150742 2 18 9 15 15 3550308 1 NA 4 3 NA 3 3 7 6 5 4 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150636 2 32 NA 15 15 2504603 1 9 2 2 1 3 3 5 1 1506 1 2017 1525 paraiba conde NA NA 0 NA 0 NA
16150905 1 52 11 15 15 3550308 1 5 3 3 3 3 1 7 8 5 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151494 2 55 11 15 15 4317103 1 4 3 1 3 2 5 3 9 5 1 2017 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
16150753 1 28 11 15 15 4209102 1 5 3 3 3 3 2 6 11 1 1 2017 1542 "santa catarina" joinville NA NA 0 NA 0 NA
16150611 1 22 11 15 15 4317103 1 3 4 2 3 1 1 6 7 1 2 2017 1543 "rio grande do sul" "santana do livramento" NA NA 0 NA 0 NA
16151372 2 31 2 15 15 1302603 1 3 3 1 4 2 5 6 NA 3 4 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16150571 1 33 17 15 15 1501402 1 6 2 2 2 1 4 6 7 5 1 2017 1515 para belem NA NA 0 NA 0 NA
16150397 1 29 13 15 15 4320008 1 8 3 2 2 3 1 5 11 1 1 2017 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
16150570 2 30 7 15 15 2307650 1 1 5 2 4 2 3 1 1 5 1 2017 1523 ceara maracanau NA NA 0 NA 0 NA
16150544 2 29 11 15 15 4215802 1 6 3 3 4 2 1 4 9 1 1 2017 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
16150464 1 44 5 15 15 2803609 1 6 3 3 3 3 6 4 5 5 1 2017 1528 sergipe laranjeiras NA NA 0 NA 0 NA
16150704 2 35 11 15 15 4316907 1 6 3 2 3 1 1 3 16 1 1 2017 1543 "rio grande do sul" "santa maria" NA NA 0 NA 0 NA
16150277 2 21 17 15 15 3550308 1 3 3 2 1 2 1 4 6 5 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151450 2 56 2 15 15 1302603 1 9 2 1 4 2 1 3 9 1506 1 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16151389 1 44 11 15 15 5300108 1 7 3 2 1 2 1 5 7 5 1 2017 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 6
16150213 1 51 12 15 15 2927408 1 6 4 2 3 2 2 7 14 5 1 2017 1529 bahia salvador NA NA 0 NA 0 NA
16151131 1 17 10 15 15 5107602 1 5 3 1 2 2 7 6 10 4 1 2017 1551 "mato grosso" rondonopolis NA NA 0 NA 0 NA
16150800 1 54 11 15 15 3550308 1 8 2 2 NA 2 2 2 15 1 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151214 1 23 11 15 15 3122306 1 5 5 1 3 2 1 7 7 3 1 2017 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
16150268 1 30 7 15 15 4113700 1 8 3 2 3 1 2 7 2 4 1 2017 1541 parana londrina NA NA 0 NA 0 NA
16150396 2 29 11 15 15 2803609 1 1 5 4 3 1 2 4 3 4 1 2017 1528 sergipe laranjeiras NA NA 0 NA 0 NA
16150073 2 23 11 15 15 3303955 1 NA 3 3 2 3 3 5 3 1506 2 2017 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
16151238 2 22 11 15 15 2515005 1 2 5 2 2 2 4 7 3 5 2 2017 1525 paraiba "sao miguel de taipu" NA NA 0 NA 0 NA
16151456 1 40 4 15 15 3152501 1 10 5 4 3 3 6 4 2 5 4 2017 1531 "minas gerais" "pouso alegre" NA NA 0 NA 0 NA
16150294 2 30 11 15 15 4100707 1 10 3 2 1 2 2 3 2 1 1 2017 1541 parana "alto piquiri" NA NA 0 NA 0 NA
16150372 1 48 3 15 15 3304557 1 1 5 3 3 3 5 1 2 1 4 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150269 1 38 2 15 15 3304557 1 10 5 1 1 1 3 2 2 4 1 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150085 1 18 11 15 15 2105302 1 2 4 2 2 2 4 7 14 1 2 2017 1521 maranhao imperatriz NA NA 0 NA 0 NA
16150866 2 17 8 15 15 4314902 1 3 5 2 NA 1 3 5 6 5 1 2017 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
16150672 2 17 11 15 15 3106705 1 7 5 3 4 2 4 7 11 5 1 2017 1531 "minas gerais" betim NA NA 0 NA 0 NA
16151050 1 25 8 15 15 5204706 1 4 3 1 3 3 3 7 2 1 1 2017 1552 goias campinorte NA NA 0 NA 0 NA
16150365 1 17 9 15 15 3550308 1 8 3 3 1 3 4 5 10 4 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151129 1 30 8 15 15 4217709 1 1 3 3 3 3 7 4 5 1506 2 2017 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
16150546 2 46 3 15 15 3550308 1 6 3 3 3 3 1 4 6 1506 4 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16151473 1 19 7 15 15 2802908 1 10 3 3 3 2 3 5 1 5 1 2017 1528 sergipe itabaiana NA NA 0 NA 0 NA
16151379 1 16 9 15 15 3304557 1 8 3 3 2 2 3 6 13 1 1 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16150878 1 26 16 15 15 1506807 1 3 3 3 2 3 2 4 2 5 1 2017 1515 para santarem NA NA 0 NA 0 NA
16150127 2 36 16 15 15 3502101 1 5 4 2 3 2 1 7 12 4 1 2017 1535 "sao paulo" andradina NA NA 0 NA 0 NA
16150700 2 16 7 15 15 3515004 1 5 5 2 2 2 4 4 8 5 4 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150772 1 45 17 15 15 3306305 1 4 5 3 1 2 1 7 14 1 1 2017 1533 "rio de janeiro" "volta redonda" NA NA 0 NA 0 NA
16151243 2 20 11 15 15 4217709 1 5 3 2 1 3 1 4 7 1 1 2017 1542 "santa catarina" sombrio NA NA 0 NA 0 NA
16151340 2 48 NA 15 15 2604106 1 4 5 3 3 3 3 5 NA 1506 1 2017 1526 pernambuco caruaru NA NA 0 NA 0 NA
16150697 2 18 11 15 15 5300108 1 5 3 2 3 2 4 6 8 5 1 2017 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 6
16151504 2 16 5 15 15 2403251 1 1 5 4 1 2 4 7 1 1 3 2017 1524 "rio grande do norte" parnamirim NA NA 0 NA 0 NA
16151493 2 19 9 15 15 5300108 1 NA 3 3 NA 3 3 1 2 5 4 2017 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 6
16151039 1 61 11 15 15 4314100 1 NA 2 1 3 2 1 6 16 1 1 2017 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
16150514 1 17 11 15 15 2927408 1 8 4 3 3 3 4 2 9 1506 2 2017 1529 bahia salvador NA NA 0 NA 0 NA
16150471 1 66 4 15 15 2803609 1 NA 5 2 3 2 6 2 4 5 1 2017 1528 sergipe laranjeiras NA NA 0 NA 0 NA
16150809 1 53 11 15 15 4314100 1 1 5 1 4 3 1 7 13 1 1 2017 1543 "rio grande do sul" "passo fundo" NA NA 0 NA 0 NA
16150553 1 21 11 15 15 3303955 1 4 5 1 3 3 3 2 NA 1506 1 2017 1533 "rio de janeiro" pinheiral NA NA 0 NA 0 NA
16151280 1 24 NA 15 15 2515005 1 8 5 2 NA 2 1 6 1 4 4 2017 1525 paraiba "sao miguel de taipu" NA NA 0 NA 0 NA
16151048 1 46 11 15 15 3106200 1 6 3 3 2 1 1 6 14 1 2 2017 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 4
16150064 2 64 3 15 15 3170800 1 10 2 4 NA 2 6 3 1 5 2 2017 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
16151278 1 38 12 15 15 4320008 1 4 3 2 2 1 1 6 NA 1 1 2017 1543 "rio grande do sul" "sapucaia do sul" NA NA 0 NA 0 NA
16151237 1 60 11 15 15 4106902 1 2 4 4 3 2 1 4 5 5 1 2017 1541 parana curitiba NA NA 0 NA 0 NA
16150834 2 56 4 15 15 2507507 1 8 3 4 4 3 6 6 0 5 5 2017 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
16150773 2 16 11 15 15 4309308 1 5 3 2 3 2 4 6 NA 4 1 2017 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
16150153 1 73 5 15 15 1600303 1 1 5 4 3 3 6 3 2 1 1 2017 1516 amapa macapa NA NA 0 NA 0 NA
16150545 1 18 11 15 15 4318309 1 5 2 2 1 2 3 6 10 5 2 2017 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
16151360 2 34 11 15 15 1100452 1 10 3 3 4 2 2 7 4 5 1 2017 1511 rondonia buritis NA NA 0 NA 0 NA
16150893 2 43 11 15 15 3515004 1 4 3 3 4 3 1 3 9 4 1 2017 1535 "sao paulo" embu NA NA 0 NA 0 NA
16150002 2 46 4 15 15 3525003 1 9 5 2 3 3 5 7 NA 1506 2 2017 1535 "sao paulo" jandira NA NA 0 NA 0 NA
16150072 2 38 7 15 15 4320404 1 3 2 3 3 2 1 6 14 4 1 2017 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
16150005 1 30 9 15 15 2802908 1 5 4 2 2 3 2 4 13 4 2 2017 1528 sergipe itabaiana NA NA 0 NA 0 NA
16150278 2 25 8 15 15 3159605 1 6 4 1 3 3 1 7 8 1 1 2017 1531 "minas gerais" "santa rita do sapucai" NA NA 0 NA 0 NA
16151115 1 44 17 15 15 2933208 1 1 5 2 3 3 1 7 16 5 1 2017 1529 bahia "vera cruz" NA NA 0 NA 0 NA
16150784 2 25 11 15 15 3550308 1 10 4 2 3 2 7 7 8 1 2 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150828 2 58 17 15 15 1301902 1 7 3 2 NA 3 1 6 9 1506 2 2017 1513 amazonas itacoatiara NA NA 0 NA 0 NA
16151325 1 76 11 15 15 5204706 1 3 3 1 3 2 2 7 NA 1 1 2017 1552 goias campinorte NA NA 0 NA 0 NA
16151101 2 38 11 15 15 4309308 1 5 5 4 4 2 1 1 NA 1 1 2017 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
16150477 1 57 11 15 15 2507507 1 5 3 2 3 2 1 6 4 5 1 2017 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
16150326 1 18 9 15 15 1100452 1 NA 5 2 1 3 1 7 11 1506 2 2017 1511 rondonia buritis NA NA 0 NA 0 NA
16150862 2 35 13 15 15 4215802 1 4 5 2 4 1 1 7 5 5 1 2017 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
16150211 2 23 12 15 15 3301702 1 6 5 2 2 2 4 5 15 1 1 2017 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
16150612 1 59 1 15 15 3104007 1 7 5 4 NA 3 6 1 12 4 1 2017 1531 "minas gerais" araxa NA NA 0 NA 0 NA
16151512 2 45 2 15 15 3300456 1 10 5 4 3 1 2 1 8 1 1 2017 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
16150652 1 18 8 15 15 3549904 1 4 5 3 1 3 3 1 3 4 1 2017 1535 "sao paulo" "sao jose dos campos" NA NA 0 NA 0 NA
16150578 2 24 8 15 15 2408102 1 NA 5 1 3 2 7 6 7 1 1 2017 1524 "rio grande do norte" natal NA NA 0 NA 0 NA
16151531 1 18 9 15 15 2504603 1 1 5 3 2 3 1 3 5 5 1 2017 1525 paraiba conde NA NA 0 NA 0 NA
16151056 2 60 7 15 15 4318309 1 6 3 2 NA 2 5 5 2 1 1 2017 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
16151501 2 16 10 15 15 4106902 1 4 3 3 4 1 4 6 12 5 2 2017 1541 parana curitiba NA NA 0 NA 0 NA
16150574 2 48 9 15 15 3301702 1 9 5 1 3 3 7 3 4 5 1 2017 1533 "rio de janeiro" "duque de caxias" NA NA 0 NA 0 NA
16150468 1 36 17 15 15 3205309 1 NA 3 1 2 3 3 1 2 1 1 2017 1532 "espirito santo" vitoria NA NA 0 NA 0 NA
16150656 1 30 11 15 15 1506807 1 2 4 2 2 3 2 4 10 1 1 2017 1515 para santarem NA NA 0 NA 0 NA
16151396 2 21 11 15 15 2507507 1 NA 3 2 2 3 3 6 3 5 2 2017 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
16150946 1 56 13 15 15 4106902 1 7 2 2 2 2 1 4 12 1 1 2017 1541 parana curitiba NA NA 0 NA 0 NA
16150625 2 33 9 15 15 2105302 1 1 5 2 3 3 2 5 11 5 1 2017 1521 maranhao imperatriz NA NA 0 NA 0 NA
16150170 1 40 11 15 15 5208400 1 5 4 2 4 3 1 3 5 1 1 2017 1552 goias goianapolis NA NA 0 NA 0 NA
16151084 1 18 9 15 15 1302603 1 3 2 2 3 1 2 4 5 5 1 2017 1513 amazonas manaus NA NA 0 NA 0 NA
16150508 2 59 10 15 15 3502101 1 8 4 3 NA 2 1 4 14 5 2 2017 1535 "sao paulo" andradina NA NA 0 NA 0 NA
16150824 2 45 11 15 15 5300108 1 1 5 4 4 3 3 2 2 5 2 2017 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 6
16150112 1 46 9 15 15 3550308 1 3 3 2 3 3 1 4 9 5 1 2017 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 5
16150681 1 40 5 15 15 4106902 1 10 3 1 1 1 2 5 4 4 2 2017 1541 parana curitiba NA NA 0 NA 0 NA
16150007 1 17 9 15 15 4100707 1 5 3 1 1 2 4 5 6 1 1 2017 1541 parana "alto piquiri" NA NA 0 NA 0 NA
16150531 1 25 11 15 15 5201405 1 5 3 2 2 1 1 7 14 5 1 2017 1552 goias "aparecida de goiania" NA NA 0 NA 0 NA
16150102 1 48 10 15 15 3106200 1 2 4 2 1 3 2 4 2 3 1 2017 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 4
16150894 1 22 11 15 15 3304557 1 5 3 2 2 3 3 7 NA 5 1 2017 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 2 2011 1 6
16151353 1 23 15 15 15 5106208 1 8 5 2 3 1 4 5 12 4 1 2017 1551 "mato grosso" "nova brasilandia" NA NA 0 NA 0 NA
16151306 1 47 8 15 15 3521101 1 NA 3 4 3 3 1 6 9 1 4 2017 1535 "sao paulo" ipeuna NA NA 0 NA 0 NA
