id gender age edu country_id nationality city_id urban_rural political_stance presidential_approval_rating china_attitude america_attitude pe_fina job ing4 fam_fina etid news_read year state_id state_name city_name code_muni abbrev_state aid_n first_aid if_aid aid_time
14150484 1 50 4 15 15 1506708 2 1 3 3 1 3 1 4 1 5 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150215 2 28 5 15 15 1500601 2 1 2 3 2 3 5 2 9 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151453 2 36 4 15 15 1500601 2 10 2 4 2 1 5 1 1 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14150216 1 66 0 15 15 1500601 2 5 2 4 1 2 6 6 NA 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151028 2 39 11 15 15 1505802 2 6 3 3 3 2 5 6 3 1 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150281 2 66 0 15 15 1501102 2 10 2 4 3 3 5 1 11 3 1 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150277 1 18 7 15 15 1501102 2 10 5 4 2 1 4 3 1 1 4 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14151201 1 21 6 15 15 1512902 2 10 1 2 4 2 1 7 6 5 2 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150467 2 64 2 15 15 1502103 2 10 3 3 3 3 6 6 8 5 2 2014 1515 para cameta NA NA 0 NA 0 NA
14151400 2 44 3 15 15 1512902 2 9 2 4 2 1 1 6 2 5 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150724 2 26 8 15 15 1500601 2 5 3 3 1 2 5 6 3 4 4 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14150469 2 36 9 15 15 1502103 2 1 2 4 4 1 5 5 1 5 2 2014 1515 para cameta NA NA 0 NA 0 NA
14150209 2 70 0 15 15 1500601 2 NA 3 4 2 2 6 3 3 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151451 2 58 8 15 15 1509904 2 9 2 3 3 2 6 2 9 5 2 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14151240 2 32 5 15 15 1512902 2 9 3 2 2 1 3 5 12 5 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14151152 2 42 5 15 15 1511101 2 5 5 3 NA 2 1 1 2 5 2 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14150485 2 18 8 15 15 1506708 2 1 2 1 1 2 5 6 4 3 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14151257 2 23 11 15 15 1526301 2 NA 5 3 3 3 1 7 1 5 2 2014 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
14150208 1 31 8 15 15 1500601 2 5 3 4 1 1 1 6 4 4 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14150252 1 17 8 15 15 1501102 2 4 1 3 3 1 4 7 3 5 2 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150411 2 24 9 15 15 1502553 2 4 3 4 4 2 1 3 7 3 2 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14151238 2 18 8 15 15 1512902 2 3 1 3 3 2 4 5 1 5 4 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14151254 2 49 3 15 15 1526301 2 10 1 1 1 1 1 5 1 5 2 2014 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
14150285 1 61 5 15 15 1501102 2 7 3 3 2 2 6 5 3 3 2 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150477 2 37 11 15 15 1506708 2 3 2 2 2 1 1 5 7 5 2 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150476 1 37 4 15 15 1506708 2 2 5 4 4 3 1 6 10 5 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14151014 1 46 5 15 15 1502808 2 4 2 2 2 3 1 7 9 5 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150901 2 29 10 15 15 1509904 2 2 2 3 3 1 1 4 1 6 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14150584 2 21 6 15 15 1546008 2 4 5 4 4 2 5 4 2 1 1 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14150927 2 41 11 15 15 1509904 2 6 1 4 2 1 5 3 1 1 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14150905 1 21 7 15 15 1509904 2 9 1 3 1 2 1 2 2 5 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14151387 2 35 11 15 15 1506708 2 5 4 4 2 3 1 5 3 1 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14151251 1 26 11 15 15 1526301 2 8 5 3 2 2 1 4 4 1 1 2014 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
14151454 1 39 1 15 15 1500601 2 10 2 4 4 3 1 1 3 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151203 1 35 6 15 15 1512902 2 10 4 1 1 1 1 5 9 1 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150731 1 17 5 15 15 1500601 2 3 2 4 4 3 4 3 8 5 3 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14150679 2 27 7 15 15 1502553 2 NA 5 4 4 3 2 4 7 5 1 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14151205 1 62 1 15 15 1512902 2 10 3 3 3 2 1 4 11 5 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150566 2 16 9 15 15 1501301 2 8 1 3 1 2 4 6 9 1 1 2014 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
14150481 2 51 8 15 15 1506708 2 8 4 4 1 1 1 6 4 6 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150845 1 16 8 15 15 1502103 2 9 1 3 3 1 4 7 6 1 1 2014 1515 para cameta NA NA 0 NA 0 NA
14150558 2 52 6 15 15 1502103 2 8 1 3 3 2 1 4 5 5 4 2014 1515 para cameta NA NA 0 NA 0 NA
14150903 2 53 2 15 15 1509904 2 2 1 3 3 1 1 2 12 1 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14150211 1 30 8 15 15 1500601 2 4 3 4 4 1 1 5 11 5 2 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14150843 1 64 4 15 15 1506708 2 6 3 1 1 1 1 5 11 5 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150459 1 40 6 15 15 1502553 2 8 3 1 4 1 1 4 11 5 2 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14150410 1 49 8 15 15 1502553 2 NA 3 4 4 1 2 4 8 4 2 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14150846 1 18 8 15 15 1506708 2 1 2 1 1 1 1 2 12 5 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150870 1 54 6 15 15 1522608 2 1 3 4 2 3 6 7 9 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14150674 2 17 9 15 15 1568002 2 6 2 3 1 1 4 6 3 5 2 2014 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
14151204 2 19 5 15 15 1512902 2 8 2 4 2 3 3 5 1 5 3 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150282 1 40 4 15 15 1501102 2 8 2 3 1 1 2 7 3 5 2 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150862 1 31 8 15 15 1522608 2 7 2 2 2 1 1 7 9 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14151002 1 20 5 15 15 1502808 2 5 2 3 3 2 1 7 9 5 2 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14151047 1 44 8 15 15 1505802 2 NA 2 2 3 3 1 1 7 5 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150625 1 30 8 15 15 1568002 2 9 2 3 2 2 1 3 6 4 2 2014 1531 "minas gerais" taiobeiras NA NA 0 NA 0 NA
14151007 2 65 5 15 15 1502808 2 7 3 2 1 1 5 7 8 1 2 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150994 1 32 6 15 15 1502808 2 8 3 3 2 2 1 7 9 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14151003 2 38 2 15 15 1502808 2 10 3 3 2 2 5 7 4 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14151492 2 46 9 15 15 1502808 2 7 2 3 2 1 1 7 11 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150474 2 29 6 15 15 1506708 2 2 2 3 4 1 5 4 1 NA 2 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150413 1 21 11 15 15 1502553 2 6 2 2 4 2 1 6 8 1 1 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14150482 1 18 7 15 15 1506708 2 4 3 1 2 1 4 5 5 3 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14151389 2 20 8 15 15 1511101 2 1 1 3 4 2 5 3 1 6 4 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14150842 1 46 11 15 15 1502103 2 5 2 3 3 1 1 6 9 5 1 2014 1515 para cameta NA NA 0 NA 0 NA
14151469 1 45 3 15 15 1506708 2 4 3 3 2 2 1 7 7 1 1 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150669 1 33 11 15 15 1501308 2 NA 3 4 4 1 1 6 9 1 2 2014 1513 amazonas codajas NA NA 0 NA 0 NA
14150057 1 60 8 15 15 1546008 2 10 2 4 3 2 6 1 12 1 1 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14151452 2 45 4 15 15 1500601 2 NA 2 4 4 2 1 2 3 5 1 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151239 1 43 1 15 15 1512902 2 7 1 3 3 1 1 6 1 5 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150773 2 27 11 15 15 1501308 2 NA 2 4 4 1 5 4 7 5 2 2014 1513 amazonas codajas NA NA 0 NA 0 NA
14150461 1 48 11 15 15 1502553 2 5 3 4 4 2 2 3 10 5 2 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14151267 1 17 8 15 15 1509904 2 8 2 3 3 2 4 5 7 1 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14150214 1 48 1 15 15 1500601 2 8 3 4 2 2 1 4 3 5 2 2014 1525 paraiba alhandra NA NA 0 NA 0 NA
14151199 1 71 0 15 15 1512902 2 10 2 2 2 1 6 7 8 1 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14151273 1 58 10 15 15 1522608 2 8 3 3 3 1 1 5 7 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14150219 1 45 8 15 15 1501102 2 8 3 3 NA 3 1 6 13 3 1 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150990 1 49 4 15 15 1502808 2 6 3 2 1 1 1 7 6 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150869 1 17 8 15 15 1522608 2 9 2 2 2 1 1 5 12 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14150910 1 47 7 15 15 1509904 2 10 1 4 1 1 1 3 1 5 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14150908 1 43 2 15 15 1509904 2 8 2 4 4 1 1 5 13 1 4 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14151147 2 44 11 15 15 1511101 2 8 3 4 1 2 1 3 3 5 1 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14150923 1 32 17 15 15 1509904 2 3 3 3 2 2 1 4 5 1 1 2014 1523 ceara pacuja NA NA 0 NA 0 NA
14151255 1 24 11 15 15 1526301 2 2 5 2 2 2 4 5 13 5 1 2014 1529 bahia "riachao do jacuipe" NA NA 0 NA 0 NA
14150280 2 24 11 15 15 1501102 2 9 3 3 2 2 1 6 13 3 1 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14151150 1 48 1 15 15 1511101 2 9 3 3 4 2 1 4 9 1 2 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14151268 2 17 8 15 15 1522608 2 8 2 2 2 2 1 6 10 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14151269 2 20 5 15 15 1522608 2 9 2 4 2 2 1 2 9 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14151396 2 17 10 15 15 1501301 2 4 3 2 2 2 4 4 9 1 1 2014 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
14151148 1 35 9 15 15 1511101 2 9 3 2 2 2 1 2 12 1 4 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14150997 1 25 8 15 15 1502808 2 6 3 3 4 1 1 2 6 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150866 2 56 8 15 15 1522608 2 8 2 3 3 2 1 5 13 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14150056 1 30 15 15 15 1546008 2 6 1 2 1 1 1 6 12 1 1 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14151027 1 24 11 15 15 1505802 2 3 3 3 3 1 1 7 13 1 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150680 2 47 7 15 15 1502553 2 NA 2 4 4 3 1 4 10 5 2 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14151063 2 41 5 15 15 1505802 2 10 3 2 3 2 1 7 4 5 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150863 1 19 11 15 15 1522608 2 8 2 2 1 1 1 6 12 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14151043 2 17 11 15 15 1505802 2 4 3 2 4 2 4 7 6 4 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150582 1 20 8 15 15 1546008 2 5 4 3 4 2 1 5 5 5 1 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14150273 2 18 11 15 15 1501102 2 5 3 2 3 1 4 4 9 3 1 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14151046 1 60 4 15 15 1505802 2 NA 4 4 3 3 1 6 11 1 1 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150561 1 21 11 15 15 1501301 2 3 3 2 1 3 3 4 11 1 1 2014 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
14150586 1 29 8 15 15 1546008 2 4 2 4 2 2 1 3 5 1 2 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14151151 1 18 8 15 15 1511101 2 3 3 4 4 2 1 5 4 5 5 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14151241 1 17 9 15 15 1512902 2 7 3 3 2 3 1 4 6 4 1 2014 1521 maranhao "vitoria do mearim" NA NA 0 NA 0 NA
14150865 2 36 4 15 15 1522608 2 5 3 3 2 2 1 7 8 1 1 2014 1543 "rio grande do sul" "venancio aires" NA NA 0 NA 0 NA
14150676 1 23 11 15 15 1502553 2 NA 2 4 4 2 7 6 5 5 1 2014 1513 amazonas manaquiri NA NA 0 NA 0 NA
14151044 1 17 11 15 15 1505802 2 5 4 2 2 2 4 7 5 5 2 2014 1552 goias "corumba de goias" NA NA 0 NA 0 NA
14150572 1 38 10 15 15 1501301 2 7 2 4 4 1 1 6 13 5 1 2014 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
14151001 2 29 15 15 15 1502808 2 4 3 2 2 2 1 6 13 1 1 2014 1543 "rio grande do sul" "cacapava do sul" NA NA 0 NA 0 NA
14150571 2 33 16 15 15 1501301 2 3 3 3 2 2 1 7 13 1 2 2014 1535 "sao paulo" "alvares machado" NA NA 0 NA 0 NA
14150055 2 30 8 15 15 1546008 2 3 2 3 2 3 2 6 7 1 1 2014 1531 "minas gerais" "ouro fino" NA NA 0 NA 0 NA
14150480 2 21 11 15 15 1506708 2 5 5 3 4 2 4 3 2 5 2 2014 1515 para "santana do araguaia" NA NA 0 NA 0 NA
14150672 2 71 11 15 15 1501308 2 6 4 4 4 2 6 4 13 5 2 2014 1513 amazonas codajas NA NA 0 NA 0 NA
14151337 1 18 11 15 15 1511101 2 6 3 3 2 1 4 4 13 NA 1 2014 1526 pernambuco petrolina NA NA 0 NA 0 NA
14151134 1 32 5 15 15 1503207 1 6 3 3 3 2 2 5 11 1 4 2014 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
14151166 2 41 4 15 15 1508907 1 5 2 4 4 1 5 1 1 5 1 2014 1527 alagoas satuba NA NA 0 NA 0 NA
14151437 1 56 4 15 15 1550308 1 NA 4 4 2 3 1 1 15 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150555 1 17 6 15 15 1504208 1 5 2 3 3 1 3 6 2 5 4 2014 1515 para maraba NA NA 0 NA 0 NA
14150537 2 32 11 15 15 1501405 1 NA 3 4 4 3 1 4 9 4 2 2014 1552 goias "aparecida de goiania" NA NA 0 NA 0 NA
14150340 2 19 11 15 15 1503207 1 7 3 4 2 3 3 5 2 5 1 2014 1550 "mato grosso do sul" corumba NA NA 0 NA 0 NA
14150183 1 72 2 15 15 1518309 1 9 3 2 2 1 6 6 3 1 1 2014 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
14151156 1 73 4 15 15 1504603 1 10 2 4 2 2 6 6 13 5 1 2014 1525 paraiba conde NA NA 0 NA 0 NA
14151098 2 25 9 15 15 1506602 1 8 1 3 3 3 1 3 6 5 1 2014 1528 sergipe "santo amaro das brotas" NA NA 0 NA 0 NA
14151214 2 68 4 15 15 1511606 1 9 3 1 2 1 6 5 10 5 1 2014 1526 pernambuco recife 2611606 PE 1 2013 1 1
14150918 1 40 3 15 15 1500401 1 5 3 1 1 2 1 7 3 1 1 2014 1512 acre "rio branco" NA NA 0 NA 0 NA
14151031 1 42 12 15 15 1508707 1 NA 5 4 3 2 1 7 11 5 1 2014 1552 goias goiania NA NA 0 NA 0 NA
14151392 1 35 11 15 15 1550308 1 4 3 2 2 1 5 2 5 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150691 2 56 1 15 15 1518309 1 1 1 3 4 3 2 1 1 4 4 2014 1543 "rio grande do sul" "sao gabriel" NA NA 0 NA 0 NA
14151260 2 28 12 15 15 1550308 1 4 5 2 2 1 4 7 14 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150140 2 20 8 15 15 1525003 1 NA 2 3 3 1 3 5 8 5 1 2014 1535 "sao paulo" jandira NA NA 0 NA 0 NA
14150092 1 72 4 15 15 1504706 1 5 5 4 2 2 6 7 3 1 1 2014 1552 goias campinorte NA NA 0 NA 0 NA
14150115 1 59 8 15 15 1570800 1 8 2 3 3 3 6 2 3 5 1 2014 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
14151210 2 28 7 15 15 1511606 1 4 3 2 1 2 7 1 11 1 1 2014 1526 pernambuco recife 2611606 PE 1 2013 1 1
14150647 2 56 9 15 15 1506200 1 4 3 3 2 2 1 5 9 5 1 2014 1531 "minas gerais" "belo horizonte" 3106200 MG 1 2013 1 1
14150320 1 37 1 15 15 1548708 1 2 2 3 3 2 1 5 11 4 2 2014 1535 "sao paulo" "sao bernardo do campo" NA NA 0 NA 0 NA
14151110 1 34 6 15 15 1509308 1 7 4 3 3 1 1 5 13 1 1 2014 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
14151112 1 26 11 15 15 1509308 1 6 3 3 2 2 1 7 13 1 1 2014 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
14151062 2 45 7 15 15 1504805 1 NA 2 3 4 1 1 7 5 5 2 2014 1552 goias "campo alegre de goias" NA NA 0 NA 0 NA
14150292 2 17 7 15 15 1500205 1 8 3 1 3 2 4 4 1 6 1 2014 1511 rondonia "porto velho" NA NA 0 NA 0 NA
14150179 2 17 9 15 15 1570800 1 5 2 2 1 1 4 4 12 6 2 2014 1531 "minas gerais" "varzea da palma" NA NA 0 NA 0 NA
14150032 1 20 2 15 15 1525003 1 3 2 3 3 1 4 7 6 4 1 2014 1535 "sao paulo" jandira NA NA 0 NA 0 NA
14151114 2 70 4 15 15 1509308 1 7 4 3 4 3 2 5 NA 1 1 2014 1543 "rio grande do sul" guaiba NA NA 0 NA 0 NA
14151497 2 38 8 15 15 1504007 1 4 3 3 NA 2 1 5 6 5 1 2014 1531 "minas gerais" araxa NA NA 0 NA 0 NA
14150351 1 46 6 15 15 1505208 1 4 4 3 3 1 1 5 8 5 1 2014 1533 "rio de janeiro" "sao pedro da aldeia" NA NA 0 NA 0 NA
14150847 1 31 8 15 15 1501402 1 5 3 2 3 1 1 6 5 1 1 2014 1515 para belem NA NA 0 NA 0 NA
14151180 1 43 17 15 15 1520404 1 6 5 2 3 3 1 5 16 1 1 2014 1543 "rio grande do sul" "serafina correa" NA NA 0 NA 0 NA
14150125 2 36 11 15 15 1504557 1 3 3 2 3 3 3 7 12 1 1 2014 1533 "rio de janeiro" "rio de janeiro" 3304557 RJ 1 2011 1 3
14151192 2 44 17 15 15 1527408 1 5 3 3 2 3 1 7 14 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14150688 1 27 11 15 15 1508302 1 8 4 4 4 2 1 6 13 1 1 2014 1542 "santa catarina" itapema NA NA 0 NA 0 NA
14151405 2 62 0 15 15 1550308 1 1 5 4 4 3 7 3 2 4 2 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14151057 2 48 11 15 15 1512303 1 9 5 2 3 3 6 3 13 1 1 2014 1552 goias "leopoldo de bulhoes" NA NA 0 NA 0 NA
14150545 2 27 11 15 15 1522703 1 9 5 2 1 3 1 6 11 1 2 2014 1535 "sao paulo" itapolis NA NA 0 NA 0 NA
14150636 2 20 8 15 15 1536306 1 3 3 1 2 2 5 4 9 5 1 2014 1531 "minas gerais" "joao pinheiro" NA NA 0 NA 0 NA
14150969 2 77 5 15 15 1514902 1 6 3 4 NA 3 6 4 8 1 1 2014 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
14150073 2 26 11 15 15 1504706 1 5 2 2 1 2 5 2 10 5 1 2014 1552 goias campinorte NA NA 0 NA 0 NA
14151005 2 52 11 15 15 1550308 1 NA 4 4 4 2 5 3 8 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14151212 1 43 11 15 15 1511606 1 1 5 4 4 3 1 1 11 5 1 2014 1526 pernambuco recife 2611606 PE 1 2013 1 1
14150495 2 40 11 15 15 1507507 1 4 4 3 3 3 1 2 4 5 1 2014 1525 paraiba "joao pessoa" NA NA 0 NA 0 NA
14151196 1 76 8 15 15 1527408 1 9 5 3 1 3 6 4 11 5 1 2014 1529 bahia salvador NA NA 0 NA 0 NA
14150682 2 55 2 15 15 1515802 1 5 3 4 3 3 6 3 7 5 1 2014 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
14150174 1 23 5 15 15 1500456 1 3 3 2 3 1 1 4 11 5 1 2014 1533 "rio de janeiro" "belford roxo" NA NA 0 NA 0 NA
14151414 2 19 8 15 15 1550308 1 8 3 3 2 2 4 5 14 5 1 2014 1535 "sao paulo" "sao paulo" 3550308 SP 1 2012 1 2
14150012 2 53 15 15 15 1506705 1 5 2 1 2 2 1 7 14 4 1 2014 1531 "minas gerais" betim NA NA 0 NA 0 NA
14150274 1 59 2 15 15 1501102 2 2 2 4 3 2 1 4 4 5 1 2014 1550 "mato grosso do sul" aquidauana NA NA 0 NA 0 NA
14150945 1 45 11 15 15 1500452 1 6 2 2 3 3 1 6 3 1 1 2014 1511 rondonia buritis NA NA 0 NA 0 NA
14151263 2 61 5 15 15 1514902 1 6 3 3 2 2 5 5 13 1 2 2014 1543 "rio grande do sul" "porto alegre" NA NA 0 NA 0 NA
14150077 2 29 5 15 15 1508400 1 8 3 3 2 1 3 6 11 1 1 2014 1552 goias goianapolis NA NA 0 NA 0 NA
14151462 2 37 8 15 15 1502603 1 NA 3 4 4 2 1 7 8 5 2 2014 1513 amazonas manaus NA NA 0 NA 0 NA
14150127 2 44 4 15 15 1522306 1 7 2 2 1 1 5 7 3 1 1 2014 1531 "minas gerais" divinopolis NA NA 0 NA 0 NA
14150225 2 21 15 15 15 1500108 1 2 3 2 2 1 4 5 9 6 1 2014 1553 "distrito federal" brasilia 5300108 DF 1 2011 1 3
14150716 1 21 11 15 15 1504144 1 3 3 4 3 2 1 7 12 5 4 2014 1533 "rio de janeiro" queimados NA NA 0 NA 0 NA
14150247 1 21 11 15 15 1500100 1 3 4 2 2 2 1 7 13 1 1 2014 1514 roraima "boa vista" NA NA 0 NA 0 NA
14150856 1 69 4 15 15 1502454 1 8 2 4 2 1 6 7 4 1 1 2014 1532 "espirito santo" ibatiba NA NA 0 NA 0 NA
14150684 1 35 9 15 15 1515802 1 8 4 1 3 3 1 6 15 1 1 2014 1542 "santa catarina" "sao bento do sul" NA NA 0 NA 0 NA
14151021 1 20 14 15 15 1502704 1 5 4 3 3 2 4 6 6 5 1 2014 1550 "mato grosso do sul" "campo grande" NA NA 0 NA 0 NA
14150101 1 69 4 15 15 1508707 1 5 5 1 1 1 6 2 11 5 1 2014 1552 goias goiania NA NA 0 NA 0 NA
